year,ca,sex,age,count,ca_name,hb_name
1984,S12000005,All,all_ages,47990,Clackmannanshire,NHS Forth Valley
1984,S12000005,Female,all_ages,24552,Clackmannanshire,NHS Forth Valley
1984,S12000005,Male,all_ages,23438,Clackmannanshire,NHS Forth Valley
1984,S12000006,All,all_ages,145360,Dumfries and Galloway,NHS Dumfries and Galloway
1984,S12000006,Female,all_ages,74965,Dumfries and Galloway,NHS Dumfries and Galloway
1984,S12000006,Male,all_ages,70395,Dumfries and Galloway,NHS Dumfries and Galloway
1984,S12000008,All,all_ages,125350,East Ayrshire,NHS Ayrshire and Arran
1984,S12000008,Female,all_ages,64889,East Ayrshire,NHS Ayrshire and Arran
1984,S12000008,Male,all_ages,60461,East Ayrshire,NHS Ayrshire and Arran
1984,S12000010,All,all_ages,81310,East Lothian,NHS Lothian
1984,S12000010,Female,all_ages,41994,East Lothian,NHS Lothian
1984,S12000010,Male,all_ages,39316,East Lothian,NHS Lothian
1984,S12000011,All,all_ages,80730,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000011,All,all_ages,80730,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000011,Female,all_ages,42168,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000011,Female,all_ages,42168,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000011,Male,all_ages,38562,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000011,Male,all_ages,38562,East Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000013,All,all_ages,31180,Na h-Eileanan Siar,NHS Western Isles
1984,S12000013,Female,all_ages,15607,Na h-Eileanan Siar,NHS Western Isles
1984,S12000013,Male,all_ages,15573,Na h-Eileanan Siar,NHS Western Isles
1984,S12000014,All,all_ages,143700,Falkirk,NHS Forth Valley
1984,S12000014,Female,all_ages,73867,Falkirk,NHS Forth Valley
1984,S12000014,Male,all_ages,69833,Falkirk,NHS Forth Valley
1984,S12000017,All,all_ages,196610,Highland,NHS Highland
1984,S12000017,Female,all_ages,100333,Highland,NHS Highland
1984,S12000017,Male,all_ages,96277,Highland,NHS Highland
1984,S12000018,All,all_ages,98610,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000018,All,all_ages,98610,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000018,Female,all_ages,51223,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000018,Female,all_ages,51223,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000018,Male,all_ages,47387,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000018,Male,all_ages,47387,Inverclyde,NHS Greater Glasgow and Clyde
1984,S12000019,All,all_ages,81650,Midlothian,NHS Lothian
1984,S12000019,Female,all_ages,41831,Midlothian,NHS Lothian
1984,S12000019,Male,all_ages,39819,Midlothian,NHS Lothian
1984,S12000020,All,all_ages,84510,Moray,NHS Grampian
1984,S12000020,Female,all_ages,42588,Moray,NHS Grampian
1984,S12000020,Male,all_ages,41922,Moray,NHS Grampian
1984,S12000021,All,all_ages,137390,North Ayrshire,NHS Ayrshire and Arran
1984,S12000021,Female,all_ages,71503,North Ayrshire,NHS Ayrshire and Arran
1984,S12000021,Male,all_ages,65887,North Ayrshire,NHS Ayrshire and Arran
1984,S12000023,All,all_ages,19190,Orkney Islands,NHS Orkney
1984,S12000023,Female,all_ages,9758,Orkney Islands,NHS Orkney
1984,S12000023,Male,all_ages,9432,Orkney Islands,NHS Orkney
1984,S12000026,All,all_ages,101230,Scottish Borders,NHS Borders
1984,S12000026,Female,all_ages,52916,Scottish Borders,NHS Borders
1984,S12000026,Male,all_ages,48314,Scottish Borders,NHS Borders
1984,S12000027,All,all_ages,22200,Shetland Islands,NHS Shetland
1984,S12000027,Female,all_ages,11432,Shetland Islands,NHS Shetland
1984,S12000027,Male,all_ages,10768,Shetland Islands,NHS Shetland
1984,S12000028,All,all_ages,113510,South Ayrshire,NHS Ayrshire and Arran
1984,S12000028,Female,all_ages,59690,South Ayrshire,NHS Ayrshire and Arran
1984,S12000028,Male,all_ages,53820,South Ayrshire,NHS Ayrshire and Arran
1984,S12000029,All,all_ages,306280,South Lanarkshire,NHS Lanarkshire
1984,S12000029,All,all_ages,306280,South Lanarkshire,NHS Lanarkshire
1984,S12000029,Female,all_ages,158357,South Lanarkshire,NHS Lanarkshire
1984,S12000029,Female,all_ages,158357,South Lanarkshire,NHS Lanarkshire
1984,S12000029,Male,all_ages,147923,South Lanarkshire,NHS Lanarkshire
1984,S12000029,Male,all_ages,147923,South Lanarkshire,NHS Lanarkshire
1984,S12000030,All,all_ages,81200,Stirling,NHS Forth Valley
1984,S12000030,Female,all_ages,42004,Stirling,NHS Forth Valley
1984,S12000030,Male,all_ages,39196,Stirling,NHS Forth Valley
1984,S12000033,All,all_ages,214560,Aberdeen City,NHS Grampian
1984,S12000033,Female,all_ages,111617,Aberdeen City,NHS Grampian
1984,S12000033,Male,all_ages,102943,Aberdeen City,NHS Grampian
1984,S12000034,All,all_ages,198460,Aberdeenshire,NHS Grampian
1984,S12000034,Female,all_ages,100287,Aberdeenshire,NHS Grampian
1984,S12000034,Male,all_ages,98173,Aberdeenshire,NHS Grampian
1984,S12000035,All,all_ages,92370,Argyll and Bute,NHS Highland
1984,S12000035,Female,all_ages,47011,Argyll and Bute,NHS Highland
1984,S12000035,Male,all_ages,45359,Argyll and Bute,NHS Highland
1984,S12000036,All,all_ages,441230,City of Edinburgh,NHS Lothian
1984,S12000036,Female,all_ages,233573,City of Edinburgh,NHS Lothian
1984,S12000036,Male,all_ages,207657,City of Edinburgh,NHS Lothian
1984,S12000038,All,all_ages,180220,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000038,All,all_ages,180220,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000038,Female,all_ages,93542,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000038,Female,all_ages,93542,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000038,Male,all_ages,86678,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000038,Male,all_ages,86678,Renfrewshire,NHS Greater Glasgow and Clyde
1984,S12000039,All,all_ages,102450,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000039,All,all_ages,102450,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000039,Female,all_ages,53648,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000039,Female,all_ages,53648,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000039,Male,all_ages,48802,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000039,Male,all_ages,48802,West Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000040,All,all_ages,140500,West Lothian,NHS Lothian
1984,S12000040,Female,all_ages,71536,West Lothian,NHS Lothian
1984,S12000040,Male,all_ages,68964,West Lothian,NHS Lothian
1984,S12000041,All,all_ages,105510,Angus,NHS Tayside
1984,S12000041,All,all_ages,105510,Angus,NHS Tayside
1984,S12000041,Female,all_ages,54544,Angus,NHS Tayside
1984,S12000041,Female,all_ages,54544,Angus,NHS Tayside
1984,S12000041,Male,all_ages,50966,Angus,NHS Tayside
1984,S12000041,Male,all_ages,50966,Angus,NHS Tayside
1984,S12000042,All,all_ages,163500,Dundee City,NHS Tayside
1984,S12000042,All,all_ages,163500,Dundee City,NHS Tayside
1984,S12000042,Female,all_ages,85977,Dundee City,NHS Tayside
1984,S12000042,Female,all_ages,85977,Dundee City,NHS Tayside
1984,S12000042,Male,all_ages,77523,Dundee City,NHS Tayside
1984,S12000042,Male,all_ages,77523,Dundee City,NHS Tayside
1984,S12000045,All,all_ages,111080,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000045,All,all_ages,111080,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000045,Female,all_ages,57132,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000045,Female,all_ages,57132,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000045,Male,all_ages,53948,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000045,Male,all_ages,53948,East Dunbartonshire,NHS Greater Glasgow and Clyde
1984,S12000047,All,all_ages,345300,Fife,NHS Fife
1984,S12000047,Female,all_ages,177566,Fife,NHS Fife
1984,S12000047,Male,all_ages,167734,Fife,NHS Fife
1984,S12000048,All,all_ages,123050,Perth and Kinross,NHS Tayside
1984,S12000048,Female,all_ages,64230,Perth and Kinross,NHS Tayside
1984,S12000048,Male,all_ages,58820,Perth and Kinross,NHS Tayside
1984,S12000049,All,all_ages,684310,Glasgow City,NHS Greater Glasgow and Clyde
1984,S12000049,Female,all_ages,359612,Glasgow City,NHS Greater Glasgow and Clyde
1984,S12000049,Male,all_ages,324698,Glasgow City,NHS Greater Glasgow and Clyde
1984,S12000050,All,all_ages,338340,North Lanarkshire,NHS Lanarkshire
1984,S12000050,Female,all_ages,174305,North Lanarkshire,NHS Lanarkshire
1984,S12000050,Male,all_ages,164035,North Lanarkshire,NHS Lanarkshire
1985,S92000003,All,all_ages,5127890,Scotland,Scotland
1985,S92000003,Female,all_ages,2658376,Scotland,Scotland
1985,S92000003,Male,all_ages,2469514,Scotland,Scotland
1985,S12000005,All,all_ages,47920,Clackmannanshire,NHS Forth Valley
1985,S12000005,Female,all_ages,24553,Clackmannanshire,NHS Forth Valley
1985,S12000005,Male,all_ages,23367,Clackmannanshire,NHS Forth Valley
1985,S12000006,All,all_ages,145420,Dumfries and Galloway,NHS Dumfries and Galloway
1985,S12000006,Female,all_ages,75005,Dumfries and Galloway,NHS Dumfries and Galloway
1985,S12000006,Male,all_ages,70415,Dumfries and Galloway,NHS Dumfries and Galloway
1985,S12000008,All,all_ages,124980,East Ayrshire,NHS Ayrshire and Arran
1985,S12000008,Female,all_ages,64744,East Ayrshire,NHS Ayrshire and Arran
1985,S12000008,Male,all_ages,60236,East Ayrshire,NHS Ayrshire and Arran
1985,S12000010,All,all_ages,81910,East Lothian,NHS Lothian
1985,S12000010,Female,all_ages,42346,East Lothian,NHS Lothian
1985,S12000010,Male,all_ages,39564,East Lothian,NHS Lothian
1985,S12000011,All,all_ages,81360,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000011,All,all_ages,81360,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000011,Female,all_ages,42467,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000011,Female,all_ages,42467,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000011,Male,all_ages,38893,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000011,Male,all_ages,38893,East Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000013,All,all_ages,31070,Na h-Eileanan Siar,NHS Western Isles
1985,S12000013,Female,all_ages,15584,Na h-Eileanan Siar,NHS Western Isles
1985,S12000013,Male,all_ages,15486,Na h-Eileanan Siar,NHS Western Isles
1985,S12000014,All,all_ages,143340,Falkirk,NHS Forth Valley
1985,S12000014,Female,all_ages,73747,Falkirk,NHS Forth Valley
1985,S12000014,Male,all_ages,69593,Falkirk,NHS Forth Valley
1985,S12000017,All,all_ages,197680,Highland,NHS Highland
1985,S12000017,Female,all_ages,100832,Highland,NHS Highland
1985,S12000017,Male,all_ages,96848,Highland,NHS Highland
1985,S12000018,All,all_ages,97570,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000018,All,all_ages,97570,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000018,Female,all_ages,50755,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000018,Female,all_ages,50755,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000018,Male,all_ages,46815,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000018,Male,all_ages,46815,Inverclyde,NHS Greater Glasgow and Clyde
1985,S12000019,All,all_ages,81010,Midlothian,NHS Lothian
1985,S12000019,Female,all_ages,41555,Midlothian,NHS Lothian
1985,S12000019,Male,all_ages,39455,Midlothian,NHS Lothian
1985,S12000020,All,all_ages,84370,Moray,NHS Grampian
1985,S12000020,Female,all_ages,42456,Moray,NHS Grampian
1985,S12000020,Male,all_ages,41914,Moray,NHS Grampian
1985,S12000021,All,all_ages,137360,North Ayrshire,NHS Ayrshire and Arran
1985,S12000021,Female,all_ages,71540,North Ayrshire,NHS Ayrshire and Arran
1985,S12000021,Male,all_ages,65820,North Ayrshire,NHS Ayrshire and Arran
1985,S12000023,All,all_ages,19180,Orkney Islands,NHS Orkney
1985,S12000023,Female,all_ages,9741,Orkney Islands,NHS Orkney
1985,S12000023,Male,all_ages,9439,Orkney Islands,NHS Orkney
1985,S12000026,All,all_ages,101610,Scottish Borders,NHS Borders
1985,S12000026,Female,all_ages,53082,Scottish Borders,NHS Borders
1985,S12000026,Male,all_ages,48528,Scottish Borders,NHS Borders
1985,S12000027,All,all_ages,22300,Shetland Islands,NHS Shetland
1985,S12000027,Female,all_ages,11369,Shetland Islands,NHS Shetland
1985,S12000027,Male,all_ages,10931,Shetland Islands,NHS Shetland
1985,S12000028,All,all_ages,113250,South Ayrshire,NHS Ayrshire and Arran
1985,S12000028,Female,all_ages,59622,South Ayrshire,NHS Ayrshire and Arran
1985,S12000028,Male,all_ages,53628,South Ayrshire,NHS Ayrshire and Arran
1985,S12000029,All,all_ages,304750,South Lanarkshire,NHS Lanarkshire
1985,S12000029,All,all_ages,304750,South Lanarkshire,NHS Lanarkshire
1985,S12000029,Female,all_ages,157574,South Lanarkshire,NHS Lanarkshire
1985,S12000029,Female,all_ages,157574,South Lanarkshire,NHS Lanarkshire
1985,S12000029,Male,all_ages,147176,South Lanarkshire,NHS Lanarkshire
1985,S12000029,Male,all_ages,147176,South Lanarkshire,NHS Lanarkshire
1985,S12000030,All,all_ages,81190,Stirling,NHS Forth Valley
1985,S12000030,Female,all_ages,42028,Stirling,NHS Forth Valley
1985,S12000030,Male,all_ages,39162,Stirling,NHS Forth Valley
1985,S12000033,All,all_ages,215450,Aberdeen City,NHS Grampian
1985,S12000033,Female,all_ages,111839,Aberdeen City,NHS Grampian
1985,S12000033,Male,all_ages,103611,Aberdeen City,NHS Grampian
1985,S12000034,All,all_ages,201140,Aberdeenshire,NHS Grampian
1985,S12000034,Female,all_ages,101524,Aberdeenshire,NHS Grampian
1985,S12000034,Male,all_ages,99616,Aberdeenshire,NHS Grampian
1985,S12000035,All,all_ages,92930,Argyll and Bute,NHS Highland
1985,S12000035,Female,all_ages,47280,Argyll and Bute,NHS Highland
1985,S12000035,Male,all_ages,45650,Argyll and Bute,NHS Highland
1985,S12000036,All,all_ages,440080,City of Edinburgh,NHS Lothian
1985,S12000036,Female,all_ages,232960,City of Edinburgh,NHS Lothian
1985,S12000036,Male,all_ages,207120,City of Edinburgh,NHS Lothian
1985,S12000038,All,all_ages,179780,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000038,All,all_ages,179780,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000038,Female,all_ages,93428,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000038,Female,all_ages,93428,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000038,Male,all_ages,86352,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000038,Male,all_ages,86352,Renfrewshire,NHS Greater Glasgow and Clyde
1985,S12000039,All,all_ages,101340,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000039,All,all_ages,101340,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000039,Female,all_ages,53143,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000039,Female,all_ages,53143,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000039,Male,all_ages,48197,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000039,Male,all_ages,48197,West Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000040,All,all_ages,140660,West Lothian,NHS Lothian
1985,S12000040,Female,all_ages,71659,West Lothian,NHS Lothian
1985,S12000040,Male,all_ages,69001,West Lothian,NHS Lothian
1985,S12000041,All,all_ages,105950,Angus,NHS Tayside
1985,S12000041,All,all_ages,105950,Angus,NHS Tayside
1985,S12000041,Female,all_ages,54680,Angus,NHS Tayside
1985,S12000041,Female,all_ages,54680,Angus,NHS Tayside
1985,S12000041,Male,all_ages,51270,Angus,NHS Tayside
1985,S12000041,Male,all_ages,51270,Angus,NHS Tayside
1985,S12000042,All,all_ages,162020,Dundee City,NHS Tayside
1985,S12000042,All,all_ages,162020,Dundee City,NHS Tayside
1985,S12000042,Female,all_ages,85158,Dundee City,NHS Tayside
1985,S12000042,Female,all_ages,85158,Dundee City,NHS Tayside
1985,S12000042,Male,all_ages,76862,Dundee City,NHS Tayside
1985,S12000042,Male,all_ages,76862,Dundee City,NHS Tayside
1985,S12000045,All,all_ages,111340,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000045,All,all_ages,111340,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000045,Female,all_ages,57274,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000045,Female,all_ages,57274,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000045,Male,all_ages,54066,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000045,Male,all_ages,54066,East Dunbartonshire,NHS Greater Glasgow and Clyde
1985,S12000047,All,all_ages,345400,Fife,NHS Fife
1985,S12000047,Female,all_ages,177628,Fife,NHS Fife
1985,S12000047,Male,all_ages,167772,Fife,NHS Fife
1985,S12000048,All,all_ages,123670,Perth and Kinross,NHS Tayside
1985,S12000048,Female,all_ages,64476,Perth and Kinross,NHS Tayside
1985,S12000048,Male,all_ages,59194,Perth and Kinross,NHS Tayside
1985,S12000049,All,all_ages,675580,Glasgow City,NHS Greater Glasgow and Clyde
1985,S12000049,Female,all_ages,354996,Glasgow City,NHS Greater Glasgow and Clyde
1985,S12000049,Male,all_ages,320584,Glasgow City,NHS Greater Glasgow and Clyde
1985,S12000050,All,all_ages,336280,North Lanarkshire,NHS Lanarkshire
1985,S12000050,Female,all_ages,173331,North Lanarkshire,NHS Lanarkshire
1985,S12000050,Male,all_ages,162949,North Lanarkshire,NHS Lanarkshire
1986,S92000003,All,all_ages,5111760,Scotland,Scotland
1986,S92000003,Female,all_ages,2649449,Scotland,Scotland
1986,S92000003,Male,all_ages,2462311,Scotland,Scotland
1986,S12000005,All,all_ages,47830,Clackmannanshire,NHS Forth Valley
1986,S12000005,Female,all_ages,24490,Clackmannanshire,NHS Forth Valley
1986,S12000005,Male,all_ages,23340,Clackmannanshire,NHS Forth Valley
1986,S12000006,All,all_ages,145170,Dumfries and Galloway,NHS Dumfries and Galloway
1986,S12000006,Female,all_ages,74923,Dumfries and Galloway,NHS Dumfries and Galloway
1986,S12000006,Male,all_ages,70247,Dumfries and Galloway,NHS Dumfries and Galloway
1986,S12000008,All,all_ages,124810,East Ayrshire,NHS Ayrshire and Arran
1986,S12000008,Female,all_ages,64592,East Ayrshire,NHS Ayrshire and Arran
1986,S12000008,Male,all_ages,60218,East Ayrshire,NHS Ayrshire and Arran
1986,S12000010,All,all_ages,81540,East Lothian,NHS Lothian
1986,S12000010,Female,all_ages,42215,East Lothian,NHS Lothian
1986,S12000010,Male,all_ages,39325,East Lothian,NHS Lothian
1986,S12000011,All,all_ages,81660,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000011,All,all_ages,81660,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000011,Female,all_ages,42634,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000011,Female,all_ages,42634,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000011,Male,all_ages,39026,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000011,Male,all_ages,39026,East Renfrewshire,NHS Greater Glasgow and Clyde
1986,S12000013,All,all_ages,30970,Na h-Eileanan Siar,NHS Western Isles
1986,S12000013,Female,all_ages,15507,Na h-Eileanan Siar,NHS Western Isles
1986,S12000013,Male,all_ages,15463,Na h-Eileanan Siar,NHS Western Isles
1986,S12000014,All,all_ages,142900,Falkirk,NHS Forth Valley
1986,S12000014,Female,all_ages,73556,Falkirk,NHS Forth Valley
1986,S12000014,Male,all_ages,69344,Falkirk,NHS Forth Valley
1986,S12000017,All,all_ages,198850,Highland,NHS Highland
1986,S12000017,Female,all_ages,101270,Highland,NHS Highland
1986,S12000017,Male,all_ages,97580,Highland,NHS Highland
1986,S12000018,All,all_ages,96550,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000018,All,all_ages,96550,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000018,Female,all_ages,50257,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000018,Female,all_ages,50257,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000018,Male,all_ages,46293,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000018,Male,all_ages,46293,Inverclyde,NHS Greater Glasgow and Clyde
1986,S12000019,All,all_ages,80380,Midlothian,NHS Lothian
1986,S12000019,Female,all_ages,41207,Midlothian,NHS Lothian
1986,S12000019,Male,all_ages,39173,Midlothian,NHS Lothian
1986,S12000020,All,all_ages,84020,Moray,NHS Grampian
