year,hb,sex,age,count,hb_name
1992,S92000003,Female,all_ages,2640348,Scotland
1992,S92000003,Male,all_ages,2445272,Scotland
1992,S08000015,All,all_ages,374610,NHS Ayrshire and Arran
1992,S08000015,Female,all_ages,195851,NHS Ayrshire and Arran
1992,S08000015,Male,all_ages,178759,NHS Ayrshire and Arran
1992,S08000016,All,all_ages,104540,NHS Borders
1992,S08000016,Female,all_ages,54528,NHS Borders
1992,S08000016,Male,all_ages,50012,NHS Borders
1992,S08000017,All,all_ages,147650,NHS Dumfries and Galloway
1992,S08000017,Female,all_ages,76384,NHS Dumfries and Galloway
1992,S08000017,Male,all_ages,71266,NHS Dumfries and Galloway
1992,S08000019,All,all_ages,271620,NHS Forth Valley
1992,S08000019,Female,all_ages,140860,NHS Forth Valley
1992,S08000019,Male,all_ages,130760,NHS Forth Valley
1992,S08000020,All,all_ages,521490,NHS Grampian
1992,S08000020,Female,all_ages,265267,NHS Grampian
1992,S08000020,Male,all_ages,256223,NHS Grampian
1992,S08000022,All,all_ages,297350,NHS Highland
1992,S08000022,Female,all_ages,151785,NHS Highland
1992,S08000022,Male,all_ages,145565,NHS Highland
1992,S08000024,All,all_ages,744730,NHS Lothian
1992,S08000024,Female,all_ages,388379,NHS Lothian
1992,S08000024,Male,all_ages,356351,NHS Lothian
1992,S08000025,All,all_ages,19670,NHS Orkney
1992,S08000025,Female,all_ages,10005,NHS Orkney
1992,S08000025,Male,all_ages,9665,NHS Orkney
1992,S08000026,All,all_ages,22600,NHS Shetland
1992,S08000026,Female,all_ages,11147,NHS Shetland
1992,S08000026,Male,all_ages,11453,NHS Shetland
1992,S08000028,All,all_ages,29240,NHS Western Isles
1992,S08000028,Female,all_ages,14693,NHS Western Isles
1992,S08000028,Male,all_ages,14547,NHS Western Isles
1992,S08000029,All,all_ages,347910,NHS Fife
1992,S08000029,Female,all_ages,179681,NHS Fife
1992,S08000029,Male,all_ages,168229,NHS Fife
1992,S08000030,All,all_ages,394160,NHS Tayside
1992,S08000030,Female,all_ages,205345,NHS Tayside
1992,S08000030,Male,all_ages,188815,NHS Tayside
1992,S08000031,All,all_ages,1180990,NHS Greater Glasgow and Clyde
1992,S08000031,Female,all_ages,619732,NHS Greater Glasgow and Clyde
1992,S08000031,Male,all_ages,561258,NHS Greater Glasgow and Clyde
1992,S08000032,All,all_ages,629060,NHS Lanarkshire
1992,S08000032,Female,all_ages,326691,NHS Lanarkshire
1992,S08000032,Male,all_ages,302369,NHS Lanarkshire
1993,S92000003,All,all_ages,5092460,Scotland
1993,S92000003,Female,all_ages,2644041,Scotland
1993,S92000003,Male,all_ages,2448419,Scotland
1993,S08000015,All,all_ages,374480,NHS Ayrshire and Arran
1993,S08000015,Female,all_ages,195814,NHS Ayrshire and Arran
1993,S08000015,Male,all_ages,178666,NHS Ayrshire and Arran
1993,S08000016,All,all_ages,105040,NHS Borders
1993,S08000016,Female,all_ages,54773,NHS Borders
1993,S08000016,Male,all_ages,50267,NHS Borders
1993,S08000017,All,all_ages,147940,NHS Dumfries and Galloway
1993,S08000017,Female,all_ages,76498,NHS Dumfries and Galloway
1993,S08000017,Male,all_ages,71442,NHS Dumfries and Galloway
1993,S08000019,All,all_ages,272060,NHS Forth Valley
1993,S08000019,Female,all_ages,141216,NHS Forth Valley
1993,S08000019,Male,all_ages,130844,NHS Forth Valley
1993,S08000020,All,all_ages,527870,NHS Grampian
1993,S08000020,Female,all_ages,268387,NHS Grampian
1993,S08000020,Male,all_ages,259483,NHS Grampian
1993,S08000022,All,all_ages,297910,NHS Highland
1993,S08000022,Female,all_ages,152369,NHS Highland
1993,S08000022,Male,all_ages,145541,NHS Highland
1993,S08000024,All,all_ages,747890,NHS Lothian
1993,S08000024,Female,all_ages,389655,NHS Lothian
1993,S08000024,Male,all_ages,358235,NHS Lothian
1993,S08000025,All,all_ages,19710,NHS Orkney
1993,S08000025,Female,all_ages,9998,NHS Orkney
1993,S08000025,Male,all_ages,9712,NHS Orkney
1993,S08000026,All,all_ages,22760,NHS Shetland
1993,S08000026,Female,all_ages,11231,NHS Shetland
1993,S08000026,Male,all_ages,11529,NHS Shetland
1993,S08000028,All,all_ages,29260,NHS Western Isles
1993,S08000028,Female,all_ages,14725,NHS Western Isles
1993,S08000028,Male,all_ages,14535,NHS Western Isles
1993,S08000029,All,all_ages,349260,NHS Fife
1993,S08000029,Female,all_ages,180226,NHS Fife
1993,S08000029,Male,all_ages,169034,NHS Fife
1993,S08000030,All,all_ages,395480,NHS Tayside
1993,S08000030,Female,all_ages,205937,NHS Tayside
1993,S08000030,Male,all_ages,189543,NHS Tayside
1993,S08000031,All,all_ages,1174650,NHS Greater Glasgow and Clyde
1993,S08000031,Female,all_ages,616871,NHS Greater Glasgow and Clyde
1993,S08000031,Male,all_ages,557779,NHS Greater Glasgow and Clyde
1993,S08000032,All,all_ages,628150,NHS Lanarkshire
1993,S08000032,Female,all_ages,326341,NHS Lanarkshire
1993,S08000032,Male,all_ages,301809,NHS Lanarkshire
1994,S92000003,All,all_ages,5102210,Scotland
1994,S92000003,Female,all_ages,2648868,Scotland
1994,S92000003,Male,all_ages,2453342,Scotland
1994,S08000015,All,all_ages,374350,NHS Ayrshire and Arran
1994,S08000015,Female,all_ages,195845,NHS Ayrshire and Arran
1994,S08000015,Male,all_ages,178505,NHS Ayrshire and Arran
1994,S08000016,All,all_ages,105450,NHS Borders
1994,S08000016,Female,all_ages,54939,NHS Borders
1994,S08000016,Male,all_ages,50511,NHS Borders
1994,S08000017,All,all_ages,148130,NHS Dumfries and Galloway
1994,S08000017,Female,all_ages,76548,NHS Dumfries and Galloway
1994,S08000017,Male,all_ages,71582,NHS Dumfries and Galloway
1994,S08000019,All,all_ages,272850,NHS Forth Valley
1994,S08000019,Female,all_ages,141563,NHS Forth Valley
1994,S08000019,Male,all_ages,131287,NHS Forth Valley
1994,S08000020,All,all_ages,532910,NHS Grampian
1994,S08000020,Female,all_ages,270786,NHS Grampian
1994,S08000020,Male,all_ages,262124,NHS Grampian
1994,S08000022,All,all_ages,299290,NHS Highland
1994,S08000022,Female,all_ages,153008,NHS Highland
1994,S08000022,Male,all_ages,146282,NHS Highland
1994,S08000024,All,all_ages,752330,NHS Lothian
1994,S08000024,Female,all_ages,391925,NHS Lothian
1994,S08000024,Male,all_ages,360405,NHS Lothian
1994,S08000025,All,all_ages,19750,NHS Orkney
1994,S08000025,Female,all_ages,10024,NHS Orkney
1994,S08000025,Male,all_ages,9726,NHS Orkney
1994,S08000026,All,all_ages,22790,NHS Shetland
1994,S08000026,Female,all_ages,11233,NHS Shetland
1994,S08000026,Male,all_ages,11557,NHS Shetland
1994,S08000028,All,all_ages,29120,NHS Western Isles
1994,S08000028,Female,all_ages,14633,NHS Western Isles
1994,S08000028,Male,all_ages,14487,NHS Western Isles
1994,S08000029,All,all_ages,350190,NHS Fife
1994,S08000029,Female,all_ages,181008,NHS Fife
1994,S08000029,Male,all_ages,169182,NHS Fife
1994,S08000030,All,all_ages,395980,NHS Tayside
1994,S08000030,Female,all_ages,205913,NHS Tayside
1994,S08000030,Male,all_ages,190067,NHS Tayside
1994,S08000031,All,all_ages,1170020,NHS Greater Glasgow and Clyde
1994,S08000031,Female,all_ages,614524,NHS Greater Glasgow and Clyde
1994,S08000031,Male,all_ages,555496,NHS Greater Glasgow and Clyde
1994,S08000032,All,all_ages,629050,NHS Lanarkshire
1994,S08000032,Female,all_ages,326919,NHS Lanarkshire
1994,S08000032,Male,all_ages,302131,NHS Lanarkshire
1995,S92000003,All,all_ages,5103690,Scotland
1995,S92000003,Female,all_ages,2650337,Scotland
1995,S92000003,Male,all_ages,2453353,Scotland
1995,S08000015,All,all_ages,374210,NHS Ayrshire and Arran
1995,S08000015,Female,all_ages,195769,NHS Ayrshire and Arran
1995,S08000015,Male,all_ages,178441,NHS Ayrshire and Arran
1995,S08000016,All,all_ages,105940,NHS Borders
1995,S08000016,Female,all_ages,55130,NHS Borders
1995,S08000016,Male,all_ages,50810,NHS Borders
1995,S08000017,All,all_ages,148520,NHS Dumfries and Galloway
1995,S08000017,Female,all_ages,76765,NHS Dumfries and Galloway
1995,S08000017,Male,all_ages,71755,NHS Dumfries and Galloway
1995,S08000019,All,all_ages,273670,NHS Forth Valley
1995,S08000019,Female,all_ages,142013,NHS Forth Valley
1995,S08000019,Male,all_ages,131657,NHS Forth Valley
1995,S08000020,All,all_ages,533820,NHS Grampian
1995,S08000020,Female,all_ages,271249,NHS Grampian
1995,S08000020,Male,all_ages,262571,NHS Grampian
1995,S08000022,All,all_ages,300170,NHS Highland
1995,S08000022,Female,all_ages,153319,NHS Highland
1995,S08000022,Male,all_ages,146851,NHS Highland
1995,S08000024,All,all_ages,758030,NHS Lothian
1995,S08000024,Female,all_ages,394702,NHS Lothian
1995,S08000024,Male,all_ages,363328,NHS Lothian
1995,S08000025,All,all_ages,19810,NHS Orkney
1995,S08000025,Female,all_ages,10040,NHS Orkney
1995,S08000025,Male,all_ages,9770,NHS Orkney
1995,S08000026,All,all_ages,22970,NHS Shetland
1995,S08000026,Female,all_ages,11341,NHS Shetland
1995,S08000026,Male,all_ages,11629,NHS Shetland
1995,S08000028,All,all_ages,28810,NHS Western Isles
1995,S08000028,Female,all_ages,14525,NHS Western Isles
1995,S08000028,Male,all_ages,14285,NHS Western Isles
1995,S08000029,All,all_ages,349720,NHS Fife
1995,S08000029,Female,all_ages,181169,NHS Fife
1995,S08000029,Male,all_ages,168551,NHS Fife
1995,S08000030,All,all_ages,397240,NHS Tayside
1995,S08000030,Female,all_ages,206640,NHS Tayside
1995,S08000030,Male,all_ages,190600,NHS Tayside
1995,S08000031,All,all_ages,1162400,NHS Greater Glasgow and Clyde
1995,S08000031,Female,all_ages,610894,NHS Greater Glasgow and Clyde
1995,S08000031,Male,all_ages,551506,NHS Greater Glasgow and Clyde
1995,S08000032,All,all_ages,628380,NHS Lanarkshire
1995,S08000032,Female,all_ages,326781,NHS Lanarkshire
1995,S08000032,Male,all_ages,301599,NHS Lanarkshire
1996,S92000003,All,all_ages,5092190,Scotland
1996,S92000003,Female,all_ages,2645170,Scotland
1996,S92000003,Male,all_ages,2447020,Scotland
1996,S08000015,All,all_ages,373150,NHS Ayrshire and Arran
1996,S08000015,Female,all_ages,195119,NHS Ayrshire and Arran
1996,S08000015,Male,all_ages,178031,NHS Ayrshire and Arran
1996,S08000016,All,all_ages,105860,NHS Borders
1996,S08000016,Female,all_ages,55050,NHS Borders
1996,S08000016,Male,all_ages,50810,NHS Borders
1996,S08000017,All,all_ages,148520,NHS Dumfries and Galloway
1996,S08000017,Female,all_ages,76752,NHS Dumfries and Galloway
1996,S08000017,Male,all_ages,71768,NHS Dumfries and Galloway
1996,S08000019,All,all_ages,274660,NHS Forth Valley
1996,S08000019,Female,all_ages,142461,NHS Forth Valley
1996,S08000019,Male,all_ages,132199,NHS Forth Valley
1996,S08000020,All,all_ages,532770,NHS Grampian
1996,S08000020,Female,all_ages,270964,NHS Grampian
1996,S08000020,Male,all_ages,261806,NHS Grampian
1996,S08000022,All,all_ages,300390,NHS Highland
1996,S08000022,Female,all_ages,153489,NHS Highland
1996,S08000022,Male,all_ages,146901,NHS Highland
1996,S08000024,All,all_ages,760940,NHS Lothian
1996,S08000024,Female,all_ages,395862,NHS Lothian
1996,S08000024,Male,all_ages,365078,NHS Lothian
1996,S08000025,All,all_ages,19730,NHS Orkney
1996,S08000025,Female,all_ages,9990,NHS Orkney
1996,S08000025,Male,all_ages,9740,NHS Orkney
1996,S08000026,All,all_ages,22860,NHS Shetland
1996,S08000026,Female,all_ages,11273,NHS Shetland
1996,S08000026,Male,all_ages,11587,NHS Shetland
1996,S08000028,All,all_ages,28600,NHS Western Isles
1996,S08000028,Female,all_ages,14466,NHS Western Isles
1996,S08000028,Male,all_ages,14134,NHS Western Isles
1996,S08000029,All,all_ages,347430,NHS Fife
1996,S08000029,Female,all_ages,180621,NHS Fife
1996,S08000029,Male,all_ages,166809,NHS Fife
1996,S08000030,All,all_ages,395900,NHS Tayside
1996,S08000030,Female,all_ages,206023,NHS Tayside
1996,S08000030,Male,all_ages,189877,NHS Tayside
1996,S08000031,All,all_ages,1154320,NHS Greater Glasgow and Clyde
1996,S08000031,Female,all_ages,606934,NHS Greater Glasgow and Clyde
1996,S08000031,Male,all_ages,547386,NHS Greater Glasgow and Clyde
1996,S08000032,All,all_ages,627060,NHS Lanarkshire
1996,S08000032,Female,all_ages,326166,NHS Lanarkshire
1996,S08000032,Male,all_ages,300894,NHS Lanarkshire
1997,S92000003,All,all_ages,5083340,Scotland
1997,S92000003,Female,all_ages,2641018,Scotland
1997,S92000003,Male,all_ages,2442322,Scotland
1997,S08000015,All,all_ages,372750,NHS Ayrshire and Arran
1997,S08000015,Female,all_ages,194994,NHS Ayrshire and Arran
1997,S08000015,Male,all_ages,177756,NHS Ayrshire and Arran
1997,S08000016,All,all_ages,105960,NHS Borders
1997,S08000016,Female,all_ages,55074,NHS Borders
1997,S08000016,Male,all_ages,50886,NHS Borders
1997,S08000017,All,all_ages,148520,NHS Dumfries and Galloway
1997,S08000017,Female,all_ages,76722,NHS Dumfries and Galloway
1997,S08000017,Male,all_ages,71798,NHS Dumfries and Galloway
1997,S08000019,All,all_ages,275950,NHS Forth Valley
1997,S08000019,Female,all_ages,143172,NHS Forth Valley
1997,S08000019,Male,all_ages,132778,NHS Forth Valley
1997,S08000020,All,all_ages,530480,NHS Grampian
1997,S08000020,Female,all_ages,269595,NHS Grampian
1997,S08000020,Male,all_ages,260885,NHS Grampian
1997,S08000022,All,all_ages,300280,NHS Highland
1997,S08000022,Female,all_ages,153308,NHS Highland
1997,S08000022,Male,all_ages,146972,NHS Highland
1997,S08000024,All,all_ages,764780,NHS Lothian
1997,S08000024,Female,all_ages,397907,NHS Lothian
1997,S08000024,Male,all_ages,366873,NHS Lothian
1997,S08000025,All,all_ages,19770,NHS Orkney
1997,S08000025,Female,all_ages,10008,NHS Orkney
1997,S08000025,Male,all_ages,9762,NHS Orkney
1997,S08000026,All,all_ages,22830,NHS Shetland
1997,S08000026,Female,all_ages,11297,NHS Shetland
1997,S08000026,Male,all_ages,11533,NHS Shetland
1997,S08000028,All,all_ages,27910,NHS Western Isles
1997,S08000028,Female,all_ages,14097,NHS Western Isles
1997,S08000028,Male,all_ages,13813,NHS Western Isles
1997,S08000029,All,all_ages,346540,NHS Fife
1997,S08000029,Female,all_ages,180186,NHS Fife
1997,S08000029,Male,all_ages,166354,NHS Fife
1997,S08000030,All,all_ages,395330,NHS Tayside
1997,S08000030,Female,all_ages,205793,NHS Tayside
1997,S08000030,Male,all_ages,189537,NHS Tayside
1997,S08000031,All,all_ages,1145290,NHS Greater Glasgow and Clyde
1997,S08000031,Female,all_ages,602636,NHS Greater Glasgow and Clyde
1997,S08000031,Male,all_ages,542654,NHS Greater Glasgow and Clyde
1997,S08000032,All,all_ages,626950,NHS Lanarkshire
1997,S08000032,Female,all_ages,326229,NHS Lanarkshire
1997,S08000032,Male,all_ages,300721,NHS Lanarkshire
1998,S92000003,All,all_ages,5077070,Scotland
1998,S92000003,Female,all_ages,2638079,Scotland
1998,S92000003,Male,all_ages,2438991,Scotland
1998,S08000015,All,all_ages,371790,NHS Ayrshire and Arran
1998,S08000015,Female,all_ages,194676,NHS Ayrshire and Arran
1998,S08000015,Male,all_ages,177114,NHS Ayrshire and Arran
1998,S08000016,All,all_ages,106040,NHS Borders
1998,S08000016,Female,all_ages,55096,NHS Borders
1998,S08000016,Male,all_ages,50944,NHS Borders
1998,S08000017,All,all_ages,148740,NHS Dumfries and Galloway
1998,S08000017,Female,all_ages,76831,NHS Dumfries and Galloway
1998,S08000017,Male,all_ages,71909,NHS Dumfries and Galloway
1998,S08000019,All,all_ages,276970,NHS Forth Valley
1998,S08000019,Female,all_ages,143713,NHS Forth Valley
1998,S08000019,Male,all_ages,133257,NHS Forth Valley
1998,S08000020,All,all_ages,528670,NHS Grampian
1998,S08000020,Female,all_ages,268253,NHS Grampian
1998,S08000020,Male,all_ages,260417,NHS Grampian
1998,S08000022,All,all_ages,300520,NHS Highland
1998,S08000022,Female,all_ages,153431,NHS Highland
1998,S08000022,Male,all_ages,147089,NHS Highland
1998,S08000024,All,all_ages,767920,NHS Lothian
1998,S08000024,Female,all_ages,399517,NHS Lothian
1998,S08000024,Male,all_ages,368403,NHS Lothian
1998,S08000025,All,all_ages,19590,NHS Orkney
1998,S08000025,Female,all_ages,9917,NHS Orkney
1998,S08000025,Male,all_ages,9673,NHS Orkney
1998,S08000026,All,all_ages,22700,NHS Shetland
1998,S08000026,Female,all_ages,11259,NHS Shetland
1998,S08000026,Male,all_ages,11441,NHS Shetland
1998,S08000028,All,all_ages,27540,NHS Western Isles
1998,S08000028,Female,all_ages,13934,NHS Western Isles
1998,S08000028,Male,all_ages,13606,NHS Western Isles
1998,S08000029,All,all_ages,346540,NHS Fife
1998,S08000029,Female,all_ages,180247,NHS Fife
1998,S08000029,Male,all_ages,166293,NHS Fife
1998,S08000030,All,all_ages,394050,NHS Tayside
1998,S08000030,Female,all_ages,205053,NHS Tayside
1998,S08000030,Male,all_ages,188997,NHS Tayside
1998,S08000031,All,all_ages,1140490,NHS Greater Glasgow and Clyde
1998,S08000031,Female,all_ages,600487,NHS Greater Glasgow and Clyde
1998,S08000031,Male,all_ages,540003,NHS Greater Glasgow and Clyde
1998,S08000032,All,all_ages,625510,NHS Lanarkshire
1998,S08000032,Female,all_ages,325665,NHS Lanarkshire
1998,S08000032,Male,all_ages,299845,NHS Lanarkshire
1999,S92000003,All,all_ages,5071950,Scotland
1999,S92000003,Female,all_ages,2635415,Scotland
1999,S92000003,Male,all_ages,2436535,Scotland
1999,S08000015,All,all_ages,370560,NHS Ayrshire and Arran
1999,S08000015,Female,all_ages,193971,NHS Ayrshire and Arran
1999,S08000015,Male,all_ages,176589,NHS Ayrshire and Arran
1999,S08000016,All,all_ages,105810,NHS Borders
1999,S08000016,Female,all_ages,54884,NHS Borders
1999,S08000016,Male,all_ages,50926,NHS Borders
1999,S08000017,All,all_ages,148230,NHS Dumfries and Galloway
1999,S08000017,Female,all_ages,76619,NHS Dumfries and Galloway
1999,S08000017,Male,all_ages,71611,NHS Dumfries and Galloway
1999,S08000019,All,all_ages,278260,NHS Forth Valley
1999,S08000019,Female,all_ages,144394,NHS Forth Valley
1999,S08000019,Male,all_ages,133866,NHS Forth Valley
1999,S08000020,All,all_ages,528670,NHS Grampian
1999,S08000020,Female,all_ages,268025,NHS Grampian
1999,S08000020,Male,all_ages,260645,NHS Grampian
1999,S08000022,All,all_ages,300840,NHS Highland
1999,S08000022,Female,all_ages,153434,NHS Highland
1999,S08000022,Male,all_ages,147406,NHS Highland
1999,S08000024,All,all_ages,771690,NHS Lothian
1999,S08000024,Female,all_ages,401582,NHS Lothian
1999,S08000024,Male,all_ages,370108,NHS Lothian
1999,S08000025,All,all_ages,19420,NHS Orkney
1999,S08000025,Female,all_ages,9801,NHS Orkney
1999,S08000025,Male,all_ages,9619,NHS Orkney
1999,S08000026,All,all_ages,22510,NHS Shetland
1999,S08000026,Female,all_ages,11168,NHS Shetland
1999,S08000026,Male,all_ages,11342,NHS Shetland
1999,S08000028,All,all_ages,27210,NHS Western Isles
1999,S08000028,Female,all_ages,13778,NHS Western Isles
1999,S08000028,Male,all_ages,13432,NHS Western Isles
1999,S08000029,All,all_ages,347030,NHS Fife
1999,S08000029,Female,all_ages,180457,NHS Fife
1999,S08000029,Male,all_ages,166573,NHS Fife
1999,S08000030,All,all_ages,392730,NHS Tayside
1999,S08000030,Female,all_ages,204327,NHS Tayside
1999,S08000030,Male,all_ages,188403,NHS Tayside
1999,S08000031,All,all_ages,1134250,NHS Greater Glasgow and Clyde
1999,S08000031,Female,all_ages,597546,NHS Greater Glasgow and Clyde
1999,S08000031,Male,all_ages,536704,NHS Greater Glasgow and Clyde
1999,S08000032,All,all_ages,624740,NHS Lanarkshire
1999,S08000032,Female,all_ages,325429,NHS Lanarkshire
1999,S08000032,Male,all_ages,299311,NHS Lanarkshire
2000,S92000003,All,all_ages,5062940,Scotland
2000,S92000003,Female,all_ages,2631014,Scotland
2000,S92000003,Male,all_ages,2431926,Scotland
2000,S08000015,All,all_ages,368770,NHS Ayrshire and Arran
2000,S08000015,Female,all_ages,192937,NHS Ayrshire and Arran
2000,S08000015,Male,all_ages,175833,NHS Ayrshire and Arran
2000,S08000016,All,all_ages,106250,NHS Borders
2000,S08000016,Female,all_ages,55146,NHS Borders
2000,S08000016,Male,all_ages,51104,NHS Borders
2000,S08000017,All,all_ages,147540,NHS Dumfries and Galloway
2000,S08000017,Female,all_ages,76330,NHS Dumfries and Galloway
2000,S08000017,Male,all_ages,71210,NHS Dumfries and Galloway
2000,S08000019,All,all_ages,278980,NHS Forth Valley
2000,S08000019,Female,all_ages,144804,NHS Forth Valley
2000,S08000019,Male,all_ages,134176,NHS Forth Valley
2000,S08000020,All,all_ages,527080,NHS Grampian
2000,S08000020,Female,all_ages,266818,NHS Grampian
2000,S08000020,Male,all_ages,260262,NHS Grampian
2000,S08000022,All,all_ages,300180,NHS Highland
2000,S08000022,Female,all_ages,152984,NHS Highland
2000,S08000022,Male,all_ages,147196,NHS Highland
2000,S08000024,All,all_ages,776500,NHS Lothian
2000,S08000024,Female,all_ages,404228,NHS Lothian
2000,S08000024,Male,all_ages,372272,NHS Lothian
2000,S08000025,All,all_ages,19290,NHS Orkney
2000,S08000025,Female,all_ages,9782,NHS Orkney
2000,S08000025,Male,all_ages,9508,NHS Orkney
2000,S08000026,All,all_ages,22180,NHS Shetland
2000,S08000026,Female,all_ages,11007,NHS Shetland
2000,S08000026,Male,all_ages,11173,NHS Shetland
2000,S08000028,All,all_ages,26790,NHS Western Isles
2000,S08000028,Female,all_ages,13566,NHS Western Isles
2000,S08000028,Male,all_ages,13224,NHS Western Isles
2000,S08000029,All,all_ages,348340,NHS Fife
2000,S08000029,Female,all_ages,181235,NHS Fife
2000,S08000029,Male,all_ages,167105,NHS Fife
2000,S08000030,All,all_ages,390430,NHS Tayside
2000,S08000030,Female,all_ages,203098,NHS Tayside
2000,S08000030,Male,all_ages,187332,NHS Tayside
2000,S08000031,All,all_ages,1126950,NHS Greater Glasgow and Clyde
2000,S08000031,Female,all_ages,593999,NHS Greater Glasgow and Clyde
2000,S08000031,Male,all_ages,532951,NHS Greater Glasgow and Clyde
2000,S08000032,All,all_ages,623660,NHS Lanarkshire
2000,S08000032,Female,all_ages,325080,NHS Lanarkshire
2000,S08000032,Male,all_ages,298580,NHS Lanarkshire
2001,S92000003,All,all_ages,5064200,Scotland
2001,S92000003,Female,all_ages,2630467,Scotland
2001,S92000003,Male,all_ages,2433733,Scotland
2001,S08000015,All,all_ages,368290,NHS Ayrshire and Arran
2001,S08000015,Female,all_ages,192743,NHS Ayrshire and Arran
2001,S08000015,Male,all_ages,175547,NHS Ayrshire and Arran
2001,S08000016,All,all_ages,106950,NHS Borders
2001,S08000016,Female,all_ages,55483,NHS Borders
2001,S08000016,Male,all_ages,51467,NHS Borders
2001,S08000017,All,all_ages,147780,NHS Dumfries and Galloway
2001,S08000017,Female,all_ages,76471,NHS Dumfries and Galloway
2001,S08000017,Male,all_ages,71309,NHS Dumfries and Galloway
2001,S08000019,All,all_ages,279540,NHS Forth Valley
2001,S08000019,Female,all_ages,145075,NHS Forth Valley
2001,S08000019,Male,all_ages,134465,NHS Forth Valley
2001,S08000020,All,all_ages,525850,NHS Grampian
2001,S08000020,Female,all_ages,266178,NHS Grampian
2001,S08000020,Male,all_ages,259672,NHS Grampian
2001,S08000022,All,all_ages,300220,NHS Highland
2001,S08000022,Female,all_ages,153061,NHS Highland
2001,S08000022,Male,all_ages,147159,NHS Highland
2001,S08000024,All,all_ages,779180,NHS Lothian
2001,S08000024,Female,all_ages,405699,NHS Lothian
2001,S08000024,Male,all_ages,373481,NHS Lothian
2001,S08000025,All,all_ages,19220,NHS Orkney
2001,S08000025,Female,all_ages,9733,NHS Orkney
2001,S08000025,Male,all_ages,9487,NHS Orkney
2001,S08000026,All,all_ages,21960,NHS Shetland
2001,S08000026,Female,all_ages,10905,NHS Shetland
2001,S08000026,Male,all_ages,11055,NHS Shetland
2001,S08000028,All,all_ages,26450,NHS Western Isles
2001,S08000028,Female,all_ages,13394,NHS Western Isles
2001,S08000028,Male,all_ages,13056,NHS Western Isles
2001,S08000029,All,all_ages,349770,NHS Fife
2001,S08000029,Female,all_ages,182005,NHS Fife
2001,S08000029,Male,all_ages,167765,NHS Fife
2001,S08000030,All,all_ages,388780,NHS Tayside
2001,S08000030,Female,all_ages,202152,NHS Tayside
2001,S08000030,Male,all_ages,186628,NHS Tayside
2001,S08000031,All,all_ages,1126690,NHS Greater Glasgow and Clyde
2001,S08000031,Female,all_ages,592300,NHS Greater Glasgow and Clyde
2001,S08000031,Male,all_ages,534390,NHS Greater Glasgow and Clyde
2001,S08000032,All,all_ages,623520,NHS Lanarkshire
2001,S08000032,Female,all_ages,325268,NHS Lanarkshire
2001,S08000032,Male,all_ages,298252,NHS Lanarkshire
2002,S92000003,All,all_ages,5066000,Scotland
2002,S92000003,Female,all_ages,2630365,Scotland
2002,S92000003,Male,all_ages,2435635,Scotland
2002,S08000015,All,all_ages,367500,NHS Ayrshire and Arran
2002,S08000015,Female,all_ages,192500,NHS Ayrshire and Arran
2002,S08000015,Male,all_ages,175000,NHS Ayrshire and Arran
2002,S08000016,All,all_ages,107530,NHS Borders
2002,S08000016,Female,all_ages,55657,NHS Borders
2002,S08000016,Male,all_ages,51873,NHS Borders
2002,S08000017,All,all_ages,147670,NHS Dumfries and Galloway
2002,S08000017,Female,all_ages,76346,NHS Dumfries and Galloway
2002,S08000017,Male,all_ages,71324,NHS Dumfries and Galloway
2002,S08000019,All,all_ages,280690,NHS Forth Valley
2002,S08000019,Female,all_ages,145716,NHS Forth Valley
2002,S08000019,Male,all_ages,134974,NHS Forth Valley
2002,S08000020,All,all_ages,527200,NHS Grampian
2002,S08000020,Female,all_ages,266738,NHS Grampian
2002,S08000020,Male,all_ages,260462,NHS Grampian
2002,S08000022,All,all_ages,300780,NHS Highland
2002,S08000022,Female,all_ages,153050,NHS Highland
2002,S08000022,Male,all_ages,147730,NHS Highland
2002,S08000024,All,all_ages,779810,NHS Lothian
2002,S08000024,Female,all_ages,405661,NHS Lothian
2002,S08000024,Male,all_ages,374149,NHS Lothian
2002,S08000025,All,all_ages,19330,NHS Orkney
2002,S08000025,Female,all_ages,9786,NHS Orkney
2002,S08000025,Male,all_ages,9544,NHS Orkney
2002,S08000026,All,all_ages,22000,NHS Shetland
2002,S08000026,Female,all_ages,10935,NHS Shetland
2002,S08000026,Male,all_ages,11065,NHS Shetland
2002,S08000028,All,all_ages,26350,NHS Western Isles
2002,S08000028,Female,all_ages,13389,NHS Western Isles
2002,S08000028,Male,all_ages,12961,NHS Western Isles
2002,S08000029,All,all_ages,350740,NHS Fife
2002,S08000029,Female,all_ages,182649,NHS Fife
2002,S08000029,Male,all_ages,168091,NHS Fife
2002,S08000030,All,all_ages,388310,NHS Tayside
2002,S08000030,Female,all_ages,201949,NHS Tayside
2002,S08000030,Male,all_ages,186361,NHS Tayside
2002,S08000031,All,all_ages,1122800,NHS Greater Glasgow and Clyde
2002,S08000031,Female,all_ages,589910,NHS Greater Glasgow and Clyde
2002,S08000031,Male,all_ages,532890,NHS Greater Glasgow and Clyde
2002,S08000032,All,all_ages,625290,NHS Lanarkshire
2002,S08000032,Female,all_ages,326079,NHS Lanarkshire
2002,S08000032,Male,all_ages,299211,NHS Lanarkshire
2003,S92000003,All,all_ages,5068500,Scotland
2003,S92000003,Female,all_ages,2630412,Scotland
